filename,class,xmin,ymin,xmax,ymax
38777e02-6277-45c8-9345-20a297c8dd3c431511330199339609_jpg.rf.e5fe480e0a672624532a22677b5e69f1.jpg,cow,156,72,641,639
30b5d1eb-f2b4-4c5a-9790-baa313b6087f4711812468507096765_jpg.rf.bf210439b9c63c764660013a92600171.jpg,cow,1,23,600,460
12fc2752-e2fa-49e0-99cc-9fca5fcf2f704899586113165377243_jpg.rf.c4732b81b075970d06dda62cbdd63b51.jpg,cow,240,11,641,249
6ab66839-3f8d-4e7a-9df0-ee363f4d15d68455930773719388644_jpg.rf.2c5402f192ee56e7c27fe2359417eb42.jpg,cow,76,9,641,641
bc340c08-7cd9-428b-ada0-558ebd82187117833302520427310_jpg.rf.cfdd9133886ed02414788069cf460ab8.jpg,cow,1,117,413,460
9691a78c-0fae-4976-a915-af08cd43b8ca1737710681688304426_jpg.rf.fbc6204b6c50e48d3ed3707f307a7492.jpg,cow,34,54,641,596
f21301de-70c8-42f8-a020-2b5ebd48f1bc2038447602143932688_jpg.rf.06620802e0bf6c90210294b764303fbd.jpg,cow,1,17,614,541
31c4eefa-34a9-4a34-9766-0af74456e4515925327132726133378_jpg.rf.db435ef355e65bd34c160a3db849dfa2.jpg,cow,1,105,616,451
ed95d982-1384-423b-8b5c-d73d392612f57334436588181340485_jpg.rf.3253dc2fc71b172e086a64bd4d21f673.jpg,cow,2,62,641,641
fdffdb4a-891c-4ff7-8e75-b566cf689c974868721242937416431_jpg.rf.a97bc01a9d307413ee363b1e6392fb14.jpg,goat,283,94,518,397
71dacf6b-6cc2-4aee-9128-ac055fd2d7976127671478502321454_jpg.rf.ee8c1f4995cb5f5bc87293a723957d22.jpg,goat,10,14,641,397
094acede-5b67-456d-9320-e404aea9d19f1033131237411248690_jpg.rf.90a535c18917c7a9ee9560c65e0cc311.jpg,cow,64,127,445,310
08d50852-3324-435c-ad33-6e6a65c6918f909686298456697995_jpg.rf.c13ef0752f6342f11feade0766e96b8d.jpg,cow,1,1,450,582
73869120-8331-4714-876d-394ad69dbe447737740526269352326_jpg.rf.c46627c7f8a9488373f36a547f49b860.jpg,cow,90,128,477,352
d60e6584-4714-426e-9068-602856ee068a7347476165075925749-Copy_jpg.rf.b6a73df3aebbf283958f9c34634b5d0a.jpg,pig,1,51,468,641
e7b05926-5bdc-48de-8fa6-db1c38e787192106623834662623284_jpg.rf.db1a229f66de8bcaaf81431944945658.jpg,cow,1,76,637,522
7a4a51ac-92ca-4a23-887c-55410ca55e3c5172262200457725452_jpg.rf.ca409d7549fe0b16dab65373a6076d9c.jpg,cow,125,155,402,253
2d961572-f90f-4b88-a57e-925df9ea8e622291023493821206796_jpg.rf.e50a83bfc11f5425d7ec40fa9b9e61e2.jpg,pig,126,1,465,362
802f3e68-f080-43d2-a433-2ff3327025c81193129331815140685_jpg.rf.9af0fdaf9b7580747160db28305aed1c.jpg,cow,1,154,635,640
1b2c66d3-ba4b-49d3-a520-f282b66b95c22199470572958411669_jpg.rf.8c179978d3cba92719970276b6905340.jpg,cow,1,89,527,641
920c6e28-909b-4bc6-a776-bfe3de55cc856926605627294536557_jpg.rf.bcfa9ec6e70433f09b837e69caa5adb0.jpg,goat,41,84,563,441
27cd9e66-6136-4392-b9b4-b0179b419fdb5314715847884908574_jpg.rf.5ff23ce593250306610b5b82bfd57ce4.jpg,goat,197,121,511,438
c9ed4967-2999-4438-bde7-c274d276cb158679064051864870866_jpg.rf.5b485dd34c3a08fa11a78401321ce7e5.jpg,pig,67,39,641,538
e26a193c-ee88-466a-9673-b9887a1164a55702750211951639081_jpg.rf.cfb0885ab4db61982387fc04ea54a878.jpg,cow,260,201,511,514
69d81d69-8be2-45f8-957a-f5c4c0bb2f814211632547342205865_jpg.rf.1e900eaba9039e28ecc6a628c3248ccd.jpg,cow,32,1,614,467
22940c71-c2ae-4a84-80e9-cdaa250b2ed68064501201549667297_jpg.rf.c47f5ef8f4d81ba7ab3ca186e7ad486d.jpg,cow,192,213,338,357
acd341db-628f-47d1-a1e0-323f549205292412130252788552841_jpg.rf.813dcebe852fe7b42b9001c16523732a.jpg,pig,16,145,634,641
a2f4deab-6f1b-4c44-a50a-db555d33fa1b5881850377232497754_jpg.rf.81d4799726aaa301b985bdee1b7524db.jpg,goat,137,1,428,406
37059cca-0ead-4335-bd96-953f912234ec7563329034787315094_jpg.rf.7cc8118b8574fbc7a38e14846204e01d.jpg,cow,450,36,560,248
5bc2ef5a-88f5-43ac-a7b8-00d4cfdd1d595813463942262135653_jpg.rf.92f1259528f5e07a521f080653dc1aa3.jpg,pig,130,79,555,549
c6496c41-d78b-4f12-b51d-bf8e5f1fb7007441912136555468075_jpg.rf.b37b399f7315de7abebd469e1f1834b7.jpg,cow,195,232,311,352
b1df2a59-d637-4820-af59-c496996dc1ff8927476200806171023_jpg.rf.fe6913ccc6cd95f0e3892be773ca60c8.jpg,cow,85,200,527,435
a37bfe4d-e805-4ce7-b55a-1199d37af5492058604363721243011_jpg.rf.141b0f8358c581e1daa1c4d6b0116171.jpg,cow,142,182,592,401
e909294c-8c8d-447d-986f-032bfd7c27f34429576821524421989_jpg.rf.bb54b64be9da634375ae52efca61af7c.jpg,pig,22,125,641,619
7b5101f3-806f-4654-85e3-099eddcada7f8246261008999012229_jpg.rf.d991404afbe37b0b863482e683b4b31e.jpg,cow,326,139,449,279
3be0e6a8-1ef7-42aa-bdfb-441cc2c286fc4069593332128942743_jpg.rf.56e70734ac9455d6e453457d92a8bda6.jpg,goat,259,227,606,456
10842f14-4807-4216-9d36-4af165a8ee6a3506496131550288137_jpg.rf.1aa0a52a5e2cbd0e1e1becd988c2b753.jpg,cow,1,30,641,558
60deac3d-db4d-40a9-a116-c91febbc1eaf4461289041820314331_jpg.rf.73fc2bb1005d2faa8097778f13e695f7.jpg,cow,1,128,484,502
e6ef6b32-ffc4-4727-bbfa-760bf173e21a3762959636994185195_jpg.rf.4a3b7e2de2fa82054285911f55c18c20.jpg,pig,89,1,617,603
7a078ce9-4a27-4a1b-896f-353a289c597b91225915199523471_jpg.rf.76c9d05d7dc244e5be317da391a076f1.jpg,pig,1,17,499,480
c512d81b-6c1c-456d-bc2a-ac8589c3cfc4380598461040755803_jpg.rf.ce97faa5017d1c33556cf4e0709c563a.jpg,cow,18,1,641,634
bc39eb9b-828d-41af-a339-a992451d96aa3157532831780055391_jpg.rf.4905998407b7c581f7df4f99bd43c6ee.jpg,cow,136,132,481,348
fb02774e-8df7-44f9-b217-c419218404093705577381270233748_jpg.rf.588aa79eb33620901ed23256d5688c59.jpg,cow,59,125,529,453
3bffa01e-331e-41e7-9ed2-41835b16bb343757186663030772988_jpg.rf.42c01ac40f421a46e1dc661614d641b4.jpg,cow,244,71,639,622
a8625301-949f-43c3-a77d-ef6444ac97fa2543489019514975930_jpg.rf.8aa1e0d76368958e3f2f73bd7363767b.jpg,cow,1,51,434,445
beadf18e-d72f-40df-9c60-4d750416774e8776149557664306852_jpg.rf.48ab14ac150b84a3c161ad5ac48b671b.jpg,cow,182,58,641,515
a76824d2-6b70-4551-8572-108881e1201b5965165950502973458_jpg.rf.a5479b2ea181339309388911f333c669.jpg,cow,94,200,481,592
504ce4da-9964-4695-a120-eda96c645e163877722618288349986_jpg.rf.77f5cc7085ff9f497f80bb72796a5faa.jpg,cow,160,103,639,641
cfcf7bd4-8831-4e14-914a-6eb616078034525114017620352788_jpg.rf.f1c170f37104dc266f8fb113ed689c47.jpg,cow,275,3,641,148
da8bd2e5-0d32-46b3-a113-ae75257eab675843791397018503343_jpg.rf.30181ec703bcbc7b29d0a8dc12da92a1.jpg,cow,98,121,513,458
b12bf085-24a4-4d8b-b972-2477bb7185291214558462423317722_jpg.rf.59c9c7133acc7fb35c589cda8faa9469.jpg,goat,50,159,433,356
3d6acae8-aeb0-48f5-805f-9b779b4f0a5b7350262271119650270_jpg.rf.5aa36656850a7ae41b23b67ec1bc8cc8.jpg,cow,90,174,632,420
0633c9e3-940f-49c4-a99d-83a95b3162146937821159950649199_jpg.rf.f58503334368c0a721962eb77bf45893.jpg,cow,253,130,641,412
23850b3c-f567-4228-9cfb-db41298e62a43567110445239627767_jpg.rf.c61ad801750f99d61ad6b81d30584614.jpg,cow,148,100,572,410
8177dec4-aff5-4fad-8bf1-cd3da428c2057415142471079993440_jpg.rf.c0dc2585968e628c802a9b0b7b5d8590.jpg,cow,6,6,641,641
5c46ea42-e4ac-4f08-9367-ddb297bd45744115295396335059289_jpg.rf.4d7a9929d3da447e3b9d32d2a1c50159.jpg,cow,278,42,538,246
49ccf02f-c33b-4625-8db2-1f4db4da0de4285416381080483449-Copy_jpg.rf.84f427f840cce95a1d0e866e65e63f2b.jpg,cow,324,204,586,437
f0260e7a-7b99-4dc4-9f3b-234db99599166941306738373314893_jpg.rf.2601eb524aea1daa43d6254e578587c0.jpg,cow,120,110,374,281
2cde37ae-0d28-4832-8784-94e24f345d56462849603406255930_jpg.rf.2a0ae6a2b413daf2e5ead8acd6330cac.jpg,pig,84,233,516,484
c7b83d48-3573-4083-a990-c07aa68a0ff4144206392681148156_jpg.rf.8cf1d27192e359be49d358e2419f7f2f.jpg,cow,71,75,453,509
9e03794e-fb5c-47b2-901f-fddcd336674b1219060275483674756_jpg.rf.47f33193649c09a93215b6ab350d3b90.jpg,cow,26,27,544,530
be5eed31-0563-44b4-b43d-9c325e10625a6974880200019925202_jpg.rf.6b9db1fa56e9686a82754b84e9210f37.jpg,cow,4,274,481,641
58d08c0d-7409-492f-902f-36e2c00fe6b83605825196115327646_jpg.rf.bdd48b936c6de67d9aa5d111e210eeb7.jpg,cow,123,285,204,631
45c12d32-80b3-4f63-8998-9ffd16d9ff8a914911561380260737-Copy_jpg.rf.49a0ec3a7e41a2a07d82f0ef5052b94f.jpg,goat,38,95,493,548
bee3b201-b9d5-4810-b835-940f4efa20233276521808977317317_jpg.rf.41aef5602710657e14187939b4d07ca0.jpg,cow,285,127,630,358
a0e20b25-19b6-4d51-a55e-ff21864b97df6082113004098739695_jpg.rf.f52564e0854c732d69de0a67815e92e6.jpg,goat,155,57,641,500
0ce793e4-1806-4a35-b020-c343f5f44d0d8883445916203266664_jpg.rf.991b052d038c4a2c61bbfe5c506a3876.jpg,cow,22,46,596,414
aa545483-c4a1-4190-aa1d-7809321a279b5149130884770566746_jpg.rf.f27800f1e1a7ead0e288948caf3dcdd6.jpg,cow,1,1,641,641
4fbd9b41-8558-44d1-bdce-668c9213d9018081832553882563668_jpg.rf.3de0d9cde293a65d3701d1a6276b23d1.jpg,cow,4,54,641,600
fc213728-d49c-4005-90c6-6f1cf81af1432079607222022855057_jpg.rf.0ade1266d064090555804a26b748c0c2.jpg,goat,1,137,641,618
84c21c21-c0fb-419d-869e-057f3c54ac491591005530505176762_jpg.rf.0ef584d470bc59d1827cfa07cd3d2931.jpg,cow,113,1,372,102
c6fd98d1-349c-46d6-9f0e-c7781da18dd17209031707812834350_jpg.rf.dadc985cb99dbe71b6c9a0c5f6d3aee8.jpg,cow,1,87,521,554
471b9439-bede-410c-ac25-5d012f2224d75516425092819014911_jpg.rf.f0039c48530608e948b8b3ce3c88f02e.jpg,cow,1,38,641,563
f6cbe981-5ca5-4813-bfb7-bcb5b6054d922371428639368155843_jpg.rf.c0fbe0bdcbd4593183dd016cfda2af80.jpg,cow,226,59,465,351
35c5bd9e-42e9-4b9a-aacc-a6b82f4c5d893163225218253064723_jpg.rf.9101cf1e67e119fad817694c97f94646.jpg,pig,208,2,590,552
67925e08-7974-48a6-ba32-828cf838556a8554053924085766552_jpg.rf.df37f2755199e0d106f9a45185f5cd36.jpg,cow,3,41,641,515
649e59a5-7492-421e-ba7d-c0fb901e9ed38106158980829944744_jpg.rf.017510b43641b8de1f768e7ea4aeccb2.jpg,cow,371,179,558,398
e224d5a5-d50d-4755-b6a3-1e6b6fde34f31029857892037803199_jpg.rf.837554af462b705c78d9f79c64fc647f.jpg,cow,24,91,563,390
c1b7bb26-5501-44fd-942c-d5b8aae179784784243022150055482_jpg.rf.f79cb4faed8edfcd9d36cd84e05b2154.jpg,cow,6,94,641,641
74ae4130-ac60-44b5-9b93-debfb16535d4493629688821685582_jpg.rf.17c2cc24d1f388fbaae6522292d8615a.jpg,pig,41,395,416,629
708908f4-76ec-4eee-89ce-6e5b8d8e69708416243775317552402_jpg.rf.e4d906fc9211e15094654ddeb254e36f.jpg,cow,98,210,641,582
a4b71b24-9d57-4b44-b77d-bb72c638ae73976825021851489248_jpg.rf.522ad923796a099db6f3f3e7c4a838ba.jpg,pig,1,1,629,347
f5bf541e-986a-4207-b7b3-0ec419ef3b712496085312450801511_jpg.rf.530f396dde5b2a35e831245e7716de70.jpg,goat,148,158,381,381
eada02fa-68d4-47f3-86bc-5f6842ca0794682355298497202849_jpg.rf.e8a3c8f6143531f729ff4fa671e6d896.jpg,pig,17,99,608,354
e9cb7836-1699-4e11-9573-83d07484479b4463615028338602754_jpg.rf.8e54e784de74cfe961e426d1713965d5.jpg,cow,75,35,607,431
e9ef6e37-25ec-481b-812f-b75bf3e73fd69010767818163114741_jpg.rf.84becdb1fcdfefcadafadd76891c7620.jpg,pig,85,46,600,338
e4706984-97b4-4ae0-9308-d699bae64b5f7127276438832056466_jpg.rf.0e9cb86abda79f8863801a8cbe23df58.jpg,cow,75,15,492,397
8bd3e020-4620-4cc5-88b3-6bcb6c1dc7293384435290775409261_jpg.rf.10cb20eb23092d735d0d1a4811e7a409.jpg,goat,19,2,444,373
3889474d-eed7-4494-85f8-aaf1adc843799002675008419484803_jpg.rf.1cecd7f471d117825d7f6edb88296a18.jpg,pig,166,1,523,351
6e4c36b9-4489-4895-bc60-1c9a111f25dc3994358200660130480_jpg.rf.3bafb84a00cd5647e36a4b496d98e692.jpg,cow,20,44,560,337
389cd483-c5af-4178-8553-c1607d5872148299022724108711596_jpg.rf.d7f228b5152af97b4bd41980f5f43ed6.jpg,cow,1,68,508,548
87304de9-703a-424c-93bc-b3a105a9ec2b8337467527962611770_jpg.rf.e22ebfc7a2c91f10bb9162c71ae3fdc9.jpg,cow,121,189,257,311
2b511e65-c783-4365-912b-fea970ef1ca6504735189150458823_jpg.rf.909627740f3e4842d8d64c1c271814bb.jpg,cow,384,106,641,240
1c29e753-cb4d-4c54-8eb5-226537e206fe1294935216446405844_jpg.rf.14424a3550c8bb583b9ca5345cfb985b.jpg,pig,1,1,641,584
a796fc67-653e-4841-aeac-2b6feb46dc3a4453683083747112388_jpg.rf.bc443db7be14719d4b3602e652c48321.jpg,cow,235,48,375,294
68785073-76c4-475e-be56-5978610f44de5086588787819170209_jpg.rf.676844c7f006d1cff811600323e780d8.jpg,cow,25,130,485,363
c6fd98d1-349c-46d6-9f0e-c7781da18dd17209031707812834350_jpg.rf.c566adf171d66475abb9afc7bacc8815.jpg,cow,1,40,568,560
dd100d9b-f95e-442f-90d0-5b8647ee49948514749389679261475_jpg.rf.bb801d32a83c5128bdffc6c9b997a93c.jpg,pig,1,67,587,580
60a8709c-fa68-49cd-98ce-ea4536a931081941221142150074088_jpg.rf.a92528990f602ea599d3aa8610240b80.jpg,cow,147,1,540,230
cf0152b1-5d3b-49c6-95e7-1a88370a6ace4976903537764012494_jpg.rf.ec4d8b595e487c9166c3ff3f15beb8bf.jpg,cow,329,112,473,281
43005f74-8323-49f9-a112-d97e7f2ff4a98080491950152140051_jpg.rf.b69007186e45591f1efd377684d55477.jpg,pig,114,138,603,550
7c452bec-7b4d-4074-9324-487bec46ea756511987609194485931_jpg.rf.d0162ec9f9c45099c6e66581bd1a1a4c.jpg,goat,282,296,478,407
76a3eed5-27ae-4e98-8848-e3022ac5a6701117595850005759535_jpg.rf.95052aa0a52b0049704ac14d8806a577.jpg,cow,215,155,589,360
86bf291f-5fac-4d19-bd21-a3c1641146028084566954855195763_jpg.rf.df6ef5bb94154dd38bab5db06ab0f37c.jpg,cow,182,71,562,428
5c0c2784-e85b-4b0e-9392-7e3f5fff10cb511507766375659074_jpg.rf.25102dfbad6d6fb2909b4456326bbcc0.jpg,goat,157,94,572,367
bbd946b3-87cc-4ff6-a03d-2d2ffa0c14f51777940801031222966_jpg.rf.b81616a7055350047105965f0dc56a80.jpg,cow,1,146,605,546
c6bcf68f-0018-48c1-8fe4-ad036adc393b6592494613923953373_jpg.rf.b2e829e5e13c390671e5fa14ebce0250.jpg,goat,1,240,406,641
df31d1b2-6622-4584-8806-1a41c6de48a15231516319935634181_jpg.rf.c177210b4927a9c6db762642950c7bed.jpg,goat,10,76,626,608
b9c466b3-2527-4c17-a818-2740a2d2b8d82844217639799907622_jpg.rf.39fcfb6baee040605f168f5be223b68c.jpg,pig,332,175,640,433
14eb6637-ea07-4e69-a151-045e73212a3e5189792688121466857_jpg.rf.45afdfeb3b73bf928929f8e59e86ef42.jpg,goat,205,176,439,394
5e55e1b2-ccfb-49c3-a13d-d385eb6ff0b21281655685172960811_jpg.rf.3a1da6b9c0ea6a456eed95947304ab68.jpg,cow,32,73,641,458
44514542-8c4d-45cb-a36e-82a757a3c2d85391540233426432274_jpg.rf.603f5ab60ea144d0bceceb51b66dcbba.jpg,cow,197,267,335,432
60a862fd-3a30-4f41-b11b-ae512ee87e621182203544689408812_jpg.rf.a57b40972d65f55010bd1ed28eb61dae.jpg,pig,205,228,460,333
41d50f37-38c1-47c3-bc36-fccf1d10f7dd1734234165472434187_jpg.rf.3594c830ae5bee9818203b9abbdb9510.jpg,cow,252,83,560,481
d821166e-f8fb-4c38-8353-76cf5e1745354635992432123143485_jpg.rf.426996d0d31b92712cff2589fd7101d0.jpg,cow,85,224,457,557
555dd44b-3315-4055-bab8-778b7a99eac95562301074475669104_jpg.rf.630ec92d9179d69a5cf536a5ba7bfa55.jpg,cow,86,167,436,467
fa8b6bcc-b876-45cf-9431-8af0714cc178134415923644780277_jpg.rf.ef0f2f5eadca9068340ab4f727fd1e52.jpg,cow,1,1,549,544
7a1eb433-00ed-48c5-895a-a87641e8a1e86269952680830473401_jpg.rf.4d86fa62affc081e0d584e8e3e15f72d.jpg,cow,1,1,592,428
36bff035-9264-429a-af65-1dd094733d9b7686651737200250935_jpg.rf.04403f922e33c2af01b7f9dc3f6eb811.jpg,cow,1,1,466,641
cf21fa9f-e0d5-4c1c-9eee-3cf5e6f053dc3616928111303151132_jpg.rf.d0ec28d9890cfe9bdaa06c9f0d602ea5.jpg,pig,233,169,306,230
71e668fe-641a-48f7-aea8-363094d118675074550806105526869_jpg.rf.ddc90c9d3f90c4efb261b29b1d9feb0f.jpg,goat,265,185,347,248
ea803c03-af3a-4e60-8289-ddbf457fe5f62251529978221485476_jpg.rf.2c681d8e6584b80338b95a5dfce71b21.jpg,cow,53,176,355,416
a6c43ac5-d679-47ad-8e3c-918cb76677097487730779274453189_jpg.rf.da3ca812c81e96ee348d62f1a67a43dd.jpg,cow,20,54,581,390
1aa06e87-309c-4abe-84ef-c59074f3b0bc5517289475599043373_jpg.rf.c1d1f9114f47fc3afabef33a48f8b728.jpg,cow,6,121,562,556
4489da1f-abbb-4e0f-9eb8-746d690aad7a1392631032910054300_jpg.rf.54fae4986abf943da81fe6c093a31979.jpg,cow,1,19,641,515
bd8efcd3-2cf1-4082-b7ad-ef4c1ce93ce47542964847758798959_jpg.rf.e02178a44f378b9a78be91a12eb43502.jpg,cow,184,173,339,347
9caa0764-8799-42f2-b178-639995ffc5405338082198749131400_jpg.rf.d0eb681989a1b473e72f8d8f2dc8aade.jpg,goat,132,148,317,293
106fec0c-2bc4-4638-9177-5acdc104a1313111357820965909763_jpg.rf.ada066c3e0e2daff14377481e9197d99.jpg,pig,1,1,641,404
bedf2a87-3475-4428-aa1d-45ba53cfe8b66860887918269080445_jpg.rf.501423501c6ee63a297525a75dde7e07.jpg,goat,298,241,387,276
789900fd-b719-45ad-b807-521ca7f78b915902612271847848495_jpg.rf.95c13df413dccc0a7d2679f221417ab9.jpg,cow,38,1,641,641
81d0cc55-65d7-4888-a611-c13ffd4db4df8863178184283221809_jpg.rf.ca20fa3feb0b7ad2044ea3ab08c507f5.jpg,goat,142,18,515,254
212bc1c6-d1aa-4b9e-8e34-7b66bfd1c75d2241637629176509020_jpg.rf.142da85e3911f9ea3e939865f5ee7da2.jpg,cow,1,1,511,348
b3db5275-fc64-48c6-a758-3831b32f8eb61414799071875100339_jpg.rf.bb5d99e59f7470723b7765dd76173fad.jpg,cow,162,270,411,597
444d4a08-74c5-47dc-ae4c-5cb7d25a603f6014533045250806399_jpg.rf.0192e2d0930efc9635244c3589b9b483.jpg,cow,241,148,441,288
b430992e-ad85-4306-87de-2e722649e64e4224709003737104178_jpg.rf.7cf164d829cfa77bd866d35fcd4b6638.jpg,cow,40,17,515,633
c4531a26-7671-4dc4-82c8-15affa7b6d728941176693503157285_jpg.rf.3dc5d6f3334c00fba2996ee56e6c188c.jpg,pig,1,1,641,295
b15e3dbc-0a49-4946-97d2-f6b9509090506891329293191558216_jpg.rf.e7e1436e0ec09901407ee52382812a05.jpg,pig,1,107,641,641
812fce48-473e-4a42-bd53-0886fed358d36304971465241125919_jpg.rf.dc158603d2084ae2e1acbdc14ab34ad1.jpg,goat,227,216,385,290
35f0bf66-25a4-4619-9859-34919dfc871d358025037215752362_jpg.rf.c67570d5e07e79b33cee5fd6cf4d1183.jpg,cow,1,1,637,556
5ddbce9b-12ac-4653-b8be-0b76674924047874109972756884074_jpg.rf.d0e54c7d97dfdd88edad947dfaed9e6e.jpg,cow,4,143,573,622
fc0a368a-3201-4109-9246-3a8cb9083aca3658232870369776617_jpg.rf.5319b8100e6d3e66ffe5d00da39891b4.jpg,cow,1,53,436,395
25108dbe-5734-40fc-a14c-a0427532ba144827723321636991090_jpg.rf.732c9ce04abfde2e042460cec0a70a17.jpg,cow,135,96,612,419
e3f184ab-ce60-4fba-84ec-1802080318108012443856906992599_jpg.rf.8ad0a0991795f0bcebf7601820e6ad1b.jpg,cow,113,36,641,641
e8d7a0a3-c07b-4c56-8070-cd560b04e4f84757493555241035808_jpg.rf.37d25300f6e02bc2beb8c7d7008b3577.jpg,cow,1,44,605,462
bfb6ed5a-4042-4119-9de8-8939022a705c1064891886131005292_jpg.rf.730200baa19aabb927d11ef57addc4ac.jpg,cow,93,38,542,641
69e60358-dec0-4ee4-821d-91152046771d4068971475144114284_jpg.rf.1d2c919072ba565c586704b5c39c964c.jpg,cow,244,134,432,414
bf142cf1-a437-4899-80ab-aef073d490581633872860485031514_jpg.rf.b3e92124690fc1f97ca100dc18b05368.jpg,pig,1,35,641,550
476127b5-35f5-45f2-90b0-1b80dc00ed096118473322881128864_jpg.rf.bd1f2706e81fdfe8fdc7e0c0556deb45.jpg,cow,1,99,594,452
d083c73b-4bf6-4a38-b8df-b40700a226473129466920563180808_jpg.rf.4c9d31df0737c086f9c7d95146839ddb.jpg,cow,154,109,575,414
fcf38252-e119-4387-8030-08a59ce7a3225607614529376114789_jpg.rf.655fcc71b84ae827ebfc487600617286.jpg,cow,99,31,574,439
707d4a26-4e49-4d78-bfdc-28344ba58f696169690879674475665_jpg.rf.db68df41fcc959595f792b1cdce31f08.jpg,cow,166,184,595,429
b895cabb-ea53-436f-a910-dc9f6ca9bf591358580426078019526_jpg.rf.d43ff6c6b7b997c03d276767ea1827d1.jpg,cow,154,21,510,301
3805c195-f2b9-4159-ab06-86fc41922a848993216596016951428_jpg.rf.a1f840b89573e9ec56dfb883f0e16830.jpg,cow,173,130,406,390
c97311ee-b4e3-4cb7-ac89-fe6e46d1f4b96110938929783727185_jpg.rf.0a9895e93a4a0e4c30e19fc5cf593a12.jpg,cow,1,37,618,407
7c3581da-aef3-4e99-98d7-3dbac177ffbc5584048781308399282_jpg.rf.5ca98315226f8531303b6c5eb2ffa447.jpg,cow,201,83,510,442
2dffd810-9b41-4821-a08a-96607bce0c2b6655566651622676947_jpg.rf.be0a9aa0f81b5bcb795ee1885588e726.jpg,cow,1,105,600,553
c74effd5-f7ad-40a2-a846-6125a31ac99a7713201117721472814_jpg.rf.05d2a42b5ef5ade474402a47e1d329e0.jpg,cow,36,83,537,447
e960fd4d-18d1-4b1f-bee7-1c0163598ed57395589396473678592_jpg.rf.22b7c620d71f3ec1a589f64bf38d77cb.jpg,cow,84,35,525,582
bf396ee1-e179-4e0d-9db7-57aada82f10b4322786580840182884_jpg.rf.d1d6cbbee62d306431cc428bd5558253.jpg,cow,344,50,641,481
4d1adea6-97de-4b3e-97cd-352066bc8c527400872123535150802_jpg.rf.6c515c10689da568bd42eef2a01e2e07.jpg,goat,232,266,386,352
c489768d-2b15-4a9c-8e39-1b13764735c7390104458579637332_jpg.rf.e2e7f57af5c492f86a71083f24bc418d.jpg,cow,82,153,543,461
294b2c58-b765-4216-a703-f63f5f9cd2a71060296775952005333_jpg.rf.f884344655cf335afb55b99b9267dfee.jpg,cow,8,1,629,641
ffa08189-e18b-44dd-aac9-76f0b74da7187611831014740149858_jpg.rf.188b1a9f03f2b9749e0373cb475fad49.jpg,cow,171,133,468,308
33828212-3743-4ba3-84d9-374419b677106519067442955038946_jpg.rf.b3ce3081f8cdb477c3625550616d77d3.jpg,pig,253,1,534,233
42ae45da-82bb-4db9-ad7f-1e71001560156117639484384034252_jpg.rf.b18146a35b9d39a0d10798634709a7b9.jpg,cow,23,81,641,541
3f6d8e33-1a67-4697-99d3-74b0d8dfdfc96889773973279094645_jpg.rf.54dd53653839c427cda2e9ddd40d2a1e.jpg,pig,1,156,495,468
ee123b9a-96be-4b2b-870c-ebc1497141ca6591999276051535183_jpg.rf.9cb7b921c95314e57ce8127ca6e179a7.jpg,cow,1,23,641,611
7548f3a0-32aa-46d6-861d-4a206a945f1a3288518949511971360_jpg.rf.711f6454b0c13baf60f19dd7a65bd969.jpg,cow,184,143,585,351
e7bce6d0-c729-43f9-8e32-6e5281dfdedf1181139483743552277_jpg.rf.802ec829bd83709708969423736a0995.jpg,goat,318,90,641,294
3f0709e8-ac98-4141-9759-ade078cec3e52816760434543045595_jpg.rf.39c36076b7a44de9d7db80944e44b2cd.jpg,pig,47,158,484,601
7804fd15-d807-4228-b0b3-fd36526bfebd2474829443205052627_jpg.rf.d9223a3eff0ce35ee03f56cc015f6349.jpg,cow,52,210,158,641
c5649214-9f5c-4bd3-a577-d9726f3acec38058891934231987546_jpg.rf.7d8699fa7c3283e0161b64c2b1717d70.jpg,cow,231,129,439,465
abaa94f3-b6cd-4509-8370-43127f8143d55955128006763744996_jpg.rf.093075b8eb565124fdf55afc52ac6459.jpg,cow,131,140,579,391
9811e87a-47d7-4b69-95fe-bc39ea50e9da1494800563169761330_jpg.rf.40003490870d61e4197784699224062e.jpg,cow,35,199,641,534
b348c1da-5b30-4b68-8409-ba150c31e1ee2406809105342612517_jpg.rf.4b98539a9bcb6e2af3b143084236f95b.jpg,cow,268,221,580,426
a1e43f8c-c35d-435d-bffc-71cf2428242c9117215707259844910_jpg.rf.cb6c0635e528f53ad4bc1ac6bfc41138.jpg,cow,267,148,464,358
e5c702ce-b657-424d-acec-5d6aaa7d1f1c566150560327681472_jpg.rf.ec2605f92f03a43933a195f59ae02151.jpg,cow,36,38,641,572
52f0bba5-1d4d-4ec7-9e5c-8ce9cfe3cf30244011883043268877_jpg.rf.64355d4f43bc1e5ffa6e9bd10cecefd1.jpg,cow,1,192,416,641
0309bafa-4751-44e9-ba84-989af0862f125332411329824372486_jpg.rf.86f5b4bd776b99cce580f561a6361713.jpg,cow,203,81,582,372
65f5d791-5542-49fc-aacb-3bc87cf6639723283394260483525_jpg.rf.cfa205c7969dc1c4f29b836788601327.jpg,cow,4,28,641,641
d5789d0a-a08c-4ed6-bafb-479060b5f6535268477699491049283_jpg.rf.b59cd382622e290611f35fe5c297e91e.jpg,cow,267,17,512,428
